,id,created,pids.doi.identifier,metadata.title,metadata.description,metadata.resource_type.title.en,metadata.publication_date,metadata.creators.person_or_org.type,metadata.creators.person_or_org.name,metadata.rights.id,OpenAlex_ID,ListofAlexIds,ListofNames,ListofOrcids
40,5703708,2021-11-16T00:10:28.318356+00:00,10.5281/zenodo.5703708,Transcriptional analysis of peripheral memory T cells reveals Parkinson's disease-specific gene signatures--Fluorospot SFC,"<p>Fluorospot SFC (combined IFNg, IL-5, and IL-10) data and corresponding HC-PD group IDs described in &quot;Transcriptional analysis of peripheral memory T cells reveals Parkinson&rsquo;s disease-specific gene signatures&quot;</p>",Dataset,2021-11-15 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Rekha Dhanwani
João Rodrigues Lima-Junior
Ashu Sethi
John Pham
Gregory Williams
April Frazier
Yaqian Xu
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
Bjoern Peters
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-2.0,W4394021969,A5010966529,Alessandro Sette,0000-0001-7013-2250
41,8280101,2023-08-24T16:51:00.629401+00:00,10.5281/zenodo.8280101,Data for Adaptor Protein-3 Produces Synaptic Vesicles that Release Phasic Dopamine,<p>Raw data for publication titled&nbsp;Adaptor Protein-3 Produces Synaptic Vesicles that Release Phasic Dopamine.</p>,Dataset,2023-08-24 00:00:00,"personal
personal","Jain, Shweta
Edwards, Robert",cc-by-4.0,W4393446757,A5101764122,Shweta Jain,0000-0001-9716-7453
42,8280101,2023-08-24T16:51:00.629401+00:00,10.5281/zenodo.8280101,Data for Adaptor Protein-3 Produces Synaptic Vesicles that Release Phasic Dopamine,<p>Raw data for publication titled&nbsp;Adaptor Protein-3 Produces Synaptic Vesicles that Release Phasic Dopamine.</p>,Dataset,2023-08-24 00:00:00,"personal
personal","Jain, Shweta
Edwards, Robert",cc-by-4.0,W4393446757,A5027616900,Robert H. Edwards,0000-0002-8650-3260
43,7057419,2022-09-07T12:48:17.071937+00:00,10.5281/zenodo.7057419,Figure 3–Figure Supplement 4 of the paper 'A Feed-forward Pathway Drives LRRK2 kinase Membrane Recruitment and Activation',"<p>Raw immunoblotting and quantitation data for Figure 3&ndash;Figure Supplement 4 of the paper &quot;A Feed-forward Pathway Drives LRRK2 kinase Membrane Recruitment and Activation&quot; (Edmundo G. Vides, Ayan Adhikar, Claire Y. Chiang, Pawel Lis, Elena Purlyte, Charles Limouse, Justin L. Shumate, Elena Sp&iacute;nola-Lasso, Herschel S. Dhekne,&nbsp; Dario R. Alessi, and Suzanne R. Pfeffer)</p>

<p><strong>File descriptions:</strong></p>

<p><strong>Figure 3&ndash;Figure Supplement 4A</strong><br>
<strong>Fig.3.S4A_700(tRab10;tLRRK2)_High.tif </strong>- Licor scan (channel 700) showing total Rab10 and total LRRK2 blots; high contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4A_700(tRab10;tLRRK2)_Low.tif</strong> - Licor scan (channel 700) showing total Rab10 and total LRRK2 blots; low contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4A_800(pRab10;pLRRK2)_High.tif</strong> - Licor scan (channel 800) showing Rab10 pT73 and LRRK2 pS935 blots; high contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4A_800(pRab10;pLRRK2)_Low.tif</strong> - Licor scan (channel 800) showing Rab10 pT73 and LRRK2 pS935 blots; high contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4A_HA.tif </strong>- ChemiDoc Scan (ECL) showing HA blot</p>

<p><strong>Figure 3&ndash;Figure Supplement 4B</strong></p>

<p><strong>Fig.3.S4B_700(tRab10;tLRRK2)_High.tif </strong>- Licor scan (channel 700) showing total Rab10 and total LRRK2 blots; high contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4B_700(tRab10;tLRRK2)_Low.tif</strong> - Licor scan (channel 700) showing total Rab10 and total LRRK2 blots; low contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4B_800(pRab10;pLRRK2)_High.tif</strong> - Licor scan (channel 800) showing Rab10 pT73 and LRRK2 pS935 blots; high contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4B_800(pRab10;pLRRK2)_Low.tif </strong>- Licor scan (channel 800) showing Rab10 pT73 and LRRK2 pS935 blots; high contrast<br>
Panel 1 - top left membrane<br>
Panel 2 - top right membrane<br>
Panel 3 - bottom left membrane<br>
Panel 4 - bottom right membrane</p>

<p><strong>Fig.3.S4B_HA.tif </strong>- ChemiDoc Scan (ECL) showing HA blot</p>

<p><strong>Fig.3.S4_immunoblotting_numerical_data.xlsx</strong> - Excel sheet containing raw quatitation values from Licor scans as well as calculated pRab10/Rab10 ratios (values used in Figure 3C and 3D)</p>",Dataset,2022-09-07 00:00:00,personal,Lis Pawel,cc-by-4.0,W4394055139,A5094306339,Lis Pawel,
44,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5046678361,Gregory P. Williams,0000-0001-9523-1781
45,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5052801583,Kaylin Muskat,
46,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5044515449,April Frazier,0000-0002-4722-7304
47,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5075915109,Yaqian Xu,0000-0001-5890-3446
48,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5063444034,José Mateus,0000-0002-1402-3452
49,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5083647614,Alba Grifoni,0000-0002-0369-1746
50,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5075614639,Ricardo da Silva Antunes,0000-0001-9785-5272
51,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5071431150,Daniela Weiskopf,0000-0003-2968-7371
52,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5067845430,Amy W. Amara,0000-0003-0762-9656
53,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5000374325,David G. Standaert,0000-0003-2921-8348
54,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5061596611,Jennifer G. Goldman,0000-0001-5014-7535
55,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5006709022,Irene Litvan,0000-0002-3485-3445
56,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5037098776,Roy N. Alcalay,0000-0002-5717-4875
57,6426141,2022-04-08T20:35:15.823437+00:00,10.5281/zenodo.6426141,Unaltered T cell responses to common antigens in individuals with Parkinson's disease--AIM Assay FCS (1.2/3),"<p>FCS files pertaining to the AIM analysis described and included in &quot;Unaltered T cell responses to common antigens in individuals with Parkinson&#39;s disease&quot;. Part 1.2/3 of dataset, data key can be found in within 3/3 upload.</p>",Dataset,2022-04-08 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Gregory P. Williams
Kaylin Muskat
April Frazier
Yaqian Xu
José Mateus
Alba Grifoni
Ricardo da Silva Antunes
Daniela Weiskopf
Amy W. Amara
David G. Standaert
Jennifer G. Goldman
Irene Litvan
Roy N. Alcalay
David Sulzer
Cecilia S. Lindestam Arlehamn
Alessandro Sette",cc-by-4.0,W4393893587,A5026787858,David Sulzer,0000-0001-7632-0439
